canonicalId,canonicalName,rawEntityName,employeeCount,sourceName,sourceUrl,collectedAt,matchStrategy,confidence
,,Alexander & Baldwin,,Wikidata,https://www.alexanderbaldwin.com,2026-09-10T04:43:56.770676+00:00,UNRESOLVED,0.0
,,Alcoa,61000,Wikidata,http://www.alcoa.com,2026-09-10T04:43:56.772842+00:00,UNRESOLVED,0.0
,,ZAG – Zeitarbeits-Gesellschaft,8464,Wikidata,http://www.zag.de,2026-09-10T04:43:56.774996+00:00,UNRESOLVED,0.0
,,ZAP,,Wikidata,http://www.zapworld.com/,2026-09-10T04:43:56.776866+00:00,UNRESOLVED,0.0
,,ZEAG Energie,,Wikidata,https://www.zeag-energie.de,2026-09-10T04:43:56.778575+00:00,UNRESOLVED,0.0
,,ZEMAG,,Wikidata,http://www.zemag-zeitz.com/,2026-09-10T04:43:56.780259+00:00,UNRESOLVED,0.0
,,Zürcher Frauenverein für alkoholfreie Wirtschaften,,Wikidata,http://zfv.ch/de/unternehmen/,2026-09-10T04:43:56.782538+00:00,UNRESOLVED,0.0
,,Cherry SE,,Wikidata,https://www.cherry.de/,2026-09-10T04:43:56.784618+00:00,UNRESOLVED,0.0
,,Robert Bosch Automotive Steering,,Wikidata,http://www.bosch-automotive-steering.com/,2026-09-10T04:43:56.786475+00:00,UNRESOLVED,0.0
,,ZF Passau,,Wikidata,http://www.zf.com/,2026-09-10T04:43:56.788155+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/tn/,2026-09-10T04:43:56.790306+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/tr/,2026-09-10T04:43:56.792340+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/tw/,2026-09-10T04:43:56.794206+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/ua/,2026-09-10T04:43:56.795920+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/ug/,2026-09-10T04:43:56.797663+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/uk/,2026-09-10T04:43:56.800055+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/uz/,2026-09-10T04:43:56.802290+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/vn/,2026-09-10T04:43:56.804187+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/za/,2026-09-10T04:43:56.806003+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://www.apple.com/tw,2026-09-10T04:43:56.808386+00:00,UNRESOLVED,0.0
,,Meta Platforms,58604,Wikidata,https://www.meta.com/,2026-09-10T04:43:56.810670+00:00,UNRESOLVED,0.0
,,TogliattiAzot,5000,Wikidata,http://www.toaz.ru/eng/,2026-09-10T04:43:56.812524+00:00,UNRESOLVED,0.0
,,Nokia,103083,Wikidata,https://www.nokia.com/,2026-09-10T04:43:56.814305+00:00,UNRESOLVED,0.0
,,Juventus FC,,Wikidata,https://www.juventus.com,2026-09-10T04:43:56.816716+00:00,UNRESOLVED,0.0
,,Mercedes-Benz Mobility Services,,Wikidata,https://group.mercedes-benz.com/karriere/ueber-uns/standorte/standort-detailseite-18160.html,2026-09-10T04:43:56.819007+00:00,UNRESOLVED,0.0
,,Gyldendal,350,Wikidata,https://gyldendal.dk,2026-09-10T04:43:56.820870+00:00,UNRESOLVED,0.0
,,Microsoft,228000,Wikidata,https://www.microsoft.com/,2026-09-10T04:43:56.823066+00:00,UNRESOLVED,0.0
,,AvtoVAZ,,Wikidata,http://info.avtovaz.ru/,2026-09-10T04:43:56.825151+00:00,UNRESOLVED,0.0
,,Airbus,156921,Wikidata,https://airbus.com,2026-09-10T04:43:56.826981+00:00,UNRESOLVED,0.0
,,Home Instead Senior Care,,Wikidata,http://www.homeinstead.com/,2026-09-10T04:43:56.828608+00:00,UNRESOLVED,0.0
,,Home Instead Senior Care,,Wikidata,https://homeinstead.de/,2026-09-10T04:43:56.830303+00:00,UNRESOLVED,0.0
,,SAKO,,Wikidata,https://www.sako.global/,2026-09-10T04:43:56.832441+00:00,UNRESOLVED,0.0
,,Piraeus Bank,,Wikidata,https://www.piraeusbank.gr/,2026-09-10T04:43:56.834546+00:00,UNRESOLVED,0.0
,,Amazon,1500000,Wikidata,https://www.amazon.com/,2026-09-10T04:43:56.836407+00:00,UNRESOLVED,0.0
,,Adidas AG,59030,Wikidata,https://www.adidas.com/,2026-09-10T04:43:56.838147+00:00,UNRESOLVED,0.0
,,Facit catalog,,Wikidata,https://www.facit.se/,2026-09-10T04:43:56.840390+00:00,UNRESOLVED,0.0
,,CouchSurfing,,Wikidata,https://www.couchsurfing.com,2026-09-10T04:43:56.842938+00:00,UNRESOLVED,0.0
,,Ursus Breweries,,Wikidata,http://ursus.ro/,2026-09-10T04:43:56.844836+00:00,UNRESOLVED,0.0
,,SABMiller,70000,Wikidata,http://www.sabmiller.com/,2026-09-10T04:43:56.846566+00:00,UNRESOLVED,0.0
,,Yandex,26700,Wikidata,https://yandex.com,2026-09-10T04:43:56.848788+00:00,UNRESOLVED,0.0
,,Hamburger Hochbahn AG,5300,Wikidata,https://www.hochbahn.de/hochbahn/hamburg/de/,2026-09-10T04:43:56.850865+00:00,UNRESOLVED,0.0
,,Dresden Porcelain,20,Wikidata,http://www.dresdner-porzellan.com/,2026-09-10T04:43:56.852822+00:00,UNRESOLVED,0.0
,,The Walt Disney Company,201000,Wikidata,https://thewaltdisneycompany.com/,2026-09-10T04:43:56.854726+00:00,UNRESOLVED,0.0
,,The Walt Disney Company,201000,Wikidata,https://www.disney.com/,2026-09-10T04:43:56.856936+00:00,UNRESOLVED,0.0
,,Oaklandish,,Wikidata,https://oaklandish.com/,2026-09-10T04:43:56.859032+00:00,UNRESOLVED,0.0
,,DNA,1427,Wikidata,http://www.dna.fi/,2026-09-10T04:43:56.860799+00:00,UNRESOLVED,0.0
,,Airbnb,5597,Wikidata,https://www.airbnb.com/,2026-09-10T04:43:57.986314+00:00,UNRESOLVED,0.0
,,Foot Locker,,Wikidata,https://www.footlocker-inc.com,2026-09-10T04:43:57.992523+00:00,UNRESOLVED,0.0
,,Westermo,,Wikidata,https://www.westermo.com,2026-09-10T04:43:57.996822+00:00,UNRESOLVED,0.0
,,Baseball Prospectus,,Wikidata,http://www.baseballprospectus.com/,2026-09-10T04:43:58.001142+00:00,UNRESOLVED,0.0
,,Hasselblad,200,Wikidata,https://www.hasselblad.com/,2026-09-10T04:43:58.004296+00:00,UNRESOLVED,0.0
,,XMOS,,Wikidata,http://www.xmos.com,2026-09-10T04:43:58.007223+00:00,UNRESOLVED,0.0
,,Plansee Group,,Wikidata,http://www.plansee-group.com/,2026-09-10T04:43:58.010033+00:00,UNRESOLVED,0.0
,,Gallup,,Wikidata,https://www.gallup.com/,2026-09-10T04:43:58.012302+00:00,UNRESOLVED,0.0
,,AK Steel Holding,,Wikidata,http://www.aksteel.com/,2026-09-10T04:43:58.014317+00:00,UNRESOLVED,0.0
,,U.S. Steel,85000,Wikidata,http://www.ussteel.com,2026-09-10T04:43:58.016696+00:00,UNRESOLVED,0.0
,,Extreme Championship Wrestling,,Wikidata,http://www.wwe.com/shows/ecw,2026-09-10T04:43:58.019192+00:00,UNRESOLVED,0.0
,,Schwinn Bicycle Company,,Wikidata,http://www.schwinnbikes.com,2026-09-10T04:43:58.021331+00:00,UNRESOLVED,0.0
,,Symrise,,Wikidata,http://www.symrise.com/,2026-09-10T04:43:58.023431+00:00,UNRESOLVED,0.0
,,Stiebel Eltron,2825,Wikidata,http://www.stiebel-eltron.de/,2026-09-10T04:43:58.025621+00:00,UNRESOLVED,0.0
,,Stiebel Eltron,2825,Wikidata,https://www.stiebel-eltron.fr/,2026-09-10T04:43:58.027597+00:00,UNRESOLVED,0.0
,,Kaplan International Languages,,Wikidata,http://www.kaplaninternational.com/,2026-09-10T04:43:58.029394+00:00,UNRESOLVED,0.0
,,Bratislava Stock Exchange,,Wikidata,https://www.bsse.sk,2026-09-10T04:43:58.031266+00:00,UNRESOLVED,0.0
,,Grass Valley K.K.,,Wikidata,https://www.grassvalley.jp/,2026-09-10T04:43:58.033577+00:00,UNRESOLVED,0.0
,,Nordsee,6000,Wikidata,https://www.nordsee.com/,2026-09-10T04:43:58.035847+00:00,UNRESOLVED,0.0
,,Tnuva,6630,Wikidata,http://en.tnuva.co.il/,2026-09-10T04:43:58.037718+00:00,UNRESOLVED,0.0
,,Tnuva,6630,Wikidata,https://www.tnuva.co.il/,2026-09-10T04:43:58.039525+00:00,UNRESOLVED,0.0
,,Fox Sports,,Wikidata,http://www.foxsports.com,2026-09-10T04:43:58.041723+00:00,UNRESOLVED,0.0
,,Hudson's Bay Company,70000,Wikidata,https://www.hbc.com,2026-09-10T04:43:58.043616+00:00,UNRESOLVED,0.0
,,Kings Bay,41,Wikidata,https://kingsbay.no,2026-09-10T04:43:58.045385+00:00,UNRESOLVED,0.0
,,1C Company,1100,Wikidata,http://1c.ru,2026-09-10T04:43:58.047042+00:00,UNRESOLVED,0.0
,,Libyan Foreign Bank,,Wikidata,http://www.lfbank.ly/,2026-09-10T04:43:58.049044+00:00,UNRESOLVED,0.0
,,AMT Coffee,,Wikidata,https://amtcoffee.co.uk/,2026-09-10T04:43:58.051232+00:00,UNRESOLVED,0.0
,,FPT,,Wikidata,http://www.fptindustrial.com/,2026-09-10T04:43:58.053171+00:00,UNRESOLVED,0.0
,,ATFBank,,Wikidata,http://www.atfbank.kz/,2026-09-10T04:43:58.055007+00:00,UNRESOLVED,0.0
,,Ab Etiproducts Oy,,Wikidata,http://www.etimaden.gov.tr,2026-09-10T04:43:58.056814+00:00,UNRESOLVED,0.0
,,Airgas,17000,Wikidata,https://www.airgas.com/,2026-09-10T04:43:58.058891+00:00,UNRESOLVED,0.0
,,DNB Bank,9020,Wikidata,https://www.dnb.no/,2026-09-10T04:43:58.060811+00:00,UNRESOLVED,0.0
,,Hewlett-Packard,48000,Wikidata,https://www.hp.com/,2026-09-10T04:43:58.062558+00:00,UNRESOLVED,0.0
,,Excalibur Almaz,,Wikidata,http://www.excaliburalmaz.com/,2026-09-10T04:43:58.064358+00:00,UNRESOLVED,0.0
,,Istituto Poligrafico e Zecca dello Stato,1833,Wikidata,http://www.ipzs.it/,2026-09-10T04:43:58.066540+00:00,UNRESOLVED,0.0
,,Siemens,320000,Wikidata,https://www.siemens.com/,2026-09-10T04:43:58.068684+00:00,UNRESOLVED,0.0
,,Cambior,,Wikidata,http://www.cambior.com/,2026-09-10T04:43:58.070505+00:00,UNRESOLVED,0.0
,,Continental Barum,4289,Wikidata,http://www.barum-online.com/,2026-09-10T04:43:58.072200+00:00,UNRESOLVED,0.0
,,Fokus Bank,,Wikidata,http://www.danskebank.no/,2026-09-10T04:43:58.074284+00:00,UNRESOLVED,0.0
,,General Motors,164000,Wikidata,https://www.gm.com/,2026-09-10T04:43:58.076692+00:00,UNRESOLVED,0.0
,,Arauco,,Wikidata,https://arauco.com/europe/?r=1,2026-09-10T04:43:58.078984+00:00,UNRESOLVED,0.0
,,Pure,,Wikidata,https://www.pure.com/,2026-09-10T04:43:58.081079+00:00,UNRESOLVED,0.0
,,Aquatica,,Wikidata,http://aquaticabyseaworld.com/en/orlando/,2026-09-10T04:43:58.083107+00:00,UNRESOLVED,0.0
,,Stena Sphere,,Wikidata,https://stenasessan.se,2026-09-10T04:43:58.085406+00:00,UNRESOLVED,0.0
,,Zakłady Azotowe Puławy,,Wikidata,https://pulawy.grupaazoty.com/en/,2026-09-10T04:43:58.087311+00:00,UNRESOLVED,0.0
,,Alkaloid,1105,Wikidata,http://www.alkaloid.com.mk,2026-09-10T04:43:58.089164+00:00,UNRESOLVED,0.0
,,A+E Global Media,,Wikidata,http://www.aenetworks.com,2026-09-10T04:43:58.091182+00:00,UNRESOLVED,0.0
,,Desigual,2700,Wikidata,https://www.desigual.com/,2026-09-10T04:43:58.093130+00:00,UNRESOLVED,0.0
,,Austrian Federal Railways,40265,Wikidata,https://konzern.oebb.at/,2026-09-10T04:43:58.094989+00:00,UNRESOLVED,0.0
,,Austrian Federal Railways,40265,Wikidata,https://www.oebb.at/,2026-09-10T04:43:58.096787+00:00,UNRESOLVED,0.0
,,Ferrovie dello Stato Italiane,,Wikidata,https://www.fsitaliane.it/,2026-09-10T04:43:58.098689+00:00,UNRESOLVED,0.0
,,Ferrovie dello Stato Italiane,,Wikidata,https://fsnews.it/,2026-09-10T04:43:58.100873+00:00,UNRESOLVED,0.0
,,DSB,6866,Wikidata,http://www.dsb.dk,2026-09-10T04:43:58.102868+00:00,UNRESOLVED,0.0
,,Vy,11484,Wikidata,https://www.vy.no,2026-09-10T04:43:58.104557+00:00,UNRESOLVED,0.0
,,Linden Lab,,Wikidata,https://www.lindenlab.com/,2026-09-10T04:43:58.110158+00:00,UNRESOLVED,0.0
,,Stowa,,Wikidata,http://www.stowa.com/,2026-09-10T04:43:58.112282+00:00,UNRESOLVED,0.0
,,Ukrainian Arbitration Association,,Wikidata,http://arbitration.kiev.ua,2026-09-10T04:43:58.114173+00:00,UNRESOLVED,0.0
,,ASRock,190,Wikidata,https://www.asrock.com/,2026-09-10T04:43:58.116272+00:00,UNRESOLVED,0.0
,,Bharti Enterprises,,Wikidata,https://www.bharti.com/,2026-09-10T04:43:58.118297+00:00,UNRESOLVED,0.0
,,Barq's,,Wikidata,https://www.barqs.com/,2026-09-10T04:43:58.120246+00:00,UNRESOLVED,0.0
,,Eckes AG,,Wikidata,http://www.eckes-granini.com,2026-09-10T04:43:58.122022+00:00,UNRESOLVED,0.0
,,Delta Lloyd Group,,Wikidata,http://www.deltalloyd.com,2026-09-10T04:43:58.123962+00:00,UNRESOLVED,0.0
,,Arcandor,,Wikidata,http://www.arcandor.com/,2026-09-10T04:43:58.125894+00:00,UNRESOLVED,0.0
,,ZG Raiffeisen,,Wikidata,https://www.zg-raiffeisen.de,2026-09-10T04:43:58.127641+00:00,UNRESOLVED,0.0
,,Analytik Jena,,Wikidata,http://www.analytik-jena.de/,2026-09-10T04:43:58.129389+00:00,UNRESOLVED,0.0
,,ZKW,,Wikidata,http://www.zkw-group.com/,2026-09-10T04:43:58.131126+00:00,UNRESOLVED,0.0
,,Cph Deutschland,,Wikidata,http://cph-group.com/,2026-09-10T04:43:58.133325+00:00,UNRESOLVED,0.0
,,NOS,1909,Wikidata,https://www.nos.pt/,2026-09-10T04:43:58.135283+00:00,UNRESOLVED,0.0
,,ZTE,69093,Wikidata,https://www.zte.com.cn/,2026-09-10T04:43:58.137091+00:00,UNRESOLVED,0.0
,,Mango,16000,Wikidata,https://www.mango.com/,2026-09-10T04:43:58.139032+00:00,UNRESOLVED,0.0
,,Hochtief,41575,Wikidata,https://www.hochtief.com/,2026-09-10T04:43:58.140998+00:00,UNRESOLVED,0.0
,,Hochtief,41575,Wikidata,https://www.hochtief.de/,2026-09-10T04:43:58.142903+00:00,UNRESOLVED,0.0
,,Mothercare,,Wikidata,https://www.mothercareplc.com,2026-09-10T04:43:58.144607+00:00,UNRESOLVED,0.0
,,Medion,1007,Wikidata,https://www.medion.com/,2026-09-10T04:43:58.146342+00:00,UNRESOLVED,0.0
,,International Lease Finance Corporation,170,Wikidata,http://www.ilfc.com,2026-09-10T04:43:58.148109+00:00,UNRESOLVED,0.0
,,Primark,78000,Wikidata,https://www.primark.com/en-gb,2026-09-10T04:43:58.150557+00:00,UNRESOLVED,0.0
,,Funke Mediengruppe,,Wikidata,http://www.funke-mediengruppe.de,2026-09-10T04:43:58.152690+00:00,UNRESOLVED,0.0
,,Sumitomo Chemical,30745,Wikidata,https://www.sumitomo-chem.co.jp/,2026-09-10T04:43:58.154511+00:00,UNRESOLVED,0.0
,,World Surf League,,Wikidata,http://www.worldsurfleague.com/,2026-09-10T04:43:58.156406+00:00,UNRESOLVED,0.0
,,thyssenkrupp AG,98120,Wikidata,https://www.thyssenkrupp.com/,2026-09-10T04:43:58.158353+00:00,UNRESOLVED,0.0
,,Baume et Mercier,,Wikidata,https://www.baume-et-mercier.com,2026-09-10T04:43:58.160351+00:00,UNRESOLVED,0.0
,,RWE,18246,Wikidata,https://www.rwe.com/en/,2026-09-10T04:43:58.162153+00:00,UNRESOLVED,0.0
,,RWE,18246,Wikidata,https://www.rwe.com/,2026-09-10T04:43:58.163885+00:00,UNRESOLVED,0.0
,,Schoeps,,Wikidata,http://www.schoeps.de,2026-09-10T04:43:58.166342+00:00,UNRESOLVED,0.0
,,QBE Insurance,14000,Wikidata,http://www.qbe.com/,2026-09-10T04:43:58.168418+00:00,UNRESOLVED,0.0
,,Aperam South America,,Wikidata,http://www.aperam.com/brazil/ing/home/,2026-09-10T04:43:58.170219+00:00,UNRESOLVED,0.0
,,Jysk,30000,Wikidata,https://www.jysk.com/,2026-09-10T04:43:58.171965+00:00,UNRESOLVED,0.0
,,Klauser Schuhe,1900,Wikidata,http://www.klauser-schuhe.de/,2026-09-10T04:43:58.173698+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/cf/,2026-09-10T04:43:58.270488+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/chde/,2026-09-10T04:43:58.276779+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/chfr/,2026-09-10T04:43:58.280661+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/ci/,2026-09-10T04:43:58.284938+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/cl/,2026-09-10T04:43:58.288134+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/cm/,2026-09-10T04:43:58.291206+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/co/,2026-09-10T04:43:58.293883+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/cz/,2026-09-10T04:43:58.296009+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/de/,2026-09-10T04:43:58.298142+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/dk/,2026-09-10T04:43:58.300900+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/ee/,2026-09-10T04:43:58.303285+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/eg-ar/,2026-09-10T04:43:58.305319+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/eg/,2026-09-10T04:43:58.307364+00:00,UNRESOLVED,0.0
,,Apple Inc.,164000,Wikidata,https://apple.com/es/,2026-09-10T04:43:58.309368+00:00,UNRESOLVED,0.0
